Miseq_run,sample,Hash,nReads
7,SA_201801C.2,65be932ba79946306a24076cf0e15d584f443e15,80
2,TW_201708C.1,2d6e873fc0e66e91885251e65e0f64203be99474,10
3,SA_201706B.3,f1e30f6bee6f562594421f929f343cb2dacd2dee,247
3,TR_201706A.2,ca8f8b695530cf66706a922288a136c688ec2dd1,40
8,LK_201803A.3,57f73589edb2c229bce32944aa078aefe794b6d3,8
6,SA_201703A.2,6c8a24dc9a68fb951192b9d67b123b76ef14c802,921
2,TW_201707B.1,29a25f59c9ab313dba122a19685cb555355f2415,300
1,LL_201703A.3,102e923956681f553315a1b276228470b5c1a16f,50
7,TR_201807A.2,d91e4f5a7edc004a4ac60506d91bf2a3ed5b17f1,529
2,PO_201707C.3,f0d861f04177bc9f3c685df3773d03bdcb337d1a,3
1,TW_201703E.2,36a62c766befb37d7b3aba4f083b7bfea68a54a4,18
7,TR_201803B.3,391312bf9c2c070b0d1afdbc609959fec1c1773a,32
8,LK_201803C.2,f38704bd7c105cd8f278e7383bc6740b84d2339b,120
8,CP_201801A.2,ea1a9dadeda0c790e9f0424f891a3ed8ed566180,200
4,CP_201710C.2,93aea946659c4d36b1beb1225dfc6d8df252dce3,190
7,SA_201805B.1,dbdddf3c702d7a6f98b2c7cdf9eaf6029d1d810c,19
2,PO_201707C.2,084a6c2a5f62dff21d00f4901cc784880cea309b,90
6,FH_201708B.1,8da6a90264f11ade3077e3ec214bc9995e17e14c,500
4,FH_201710C.1,93aea946659c4d36b1beb1225dfc6d8df252dce3,227
4,CP_201711B.3,47262502d2eb5212964075d43852adcb0192449f,10
7,LL_201807C.2,6667a9090bbbf900fc104f144a3f52c731a6e20a,28
4,FH_201709B.1,d05933b9ce3d858fcfad30504ea79a8651da5eba,79
7,LL_201803A.3,38a7c1029a37241bb44b8ff9e629c30629f97584,22
8,LK_201805B.1,e294b257e9eaf219586d0deec990b0d66720bb9b,632
7,TW_201803C.2,df049331374df08ed61487e4eba39bbfa99f7983,19
2,TR_201707C.3,2552ba86273f83b5047c44f5d5657c22f6c985c8,3
6,LK_201708B.1,d9165930c6569147e68bffcd8e7eb677db9dba03,18
4,CP_201711C.1,7a57c9dbd7b24dce9db21f770aa8a31dab53051b,40
4,LK_201709C.1,e294b257e9eaf219586d0deec990b0d66720bb9b,458
6,TW_201709C.2,33b232b2544d3c587fe79acfe17dc7a409a65a16,90
8,CP_201803B.1,5cc177770b8a0d07bf6a3603c78c99812ab120bf,208
5,TW_201709B.2,f8cc939e969331c93d31ef139a62816b20d1e395,298
4,FH_201710A.3,4810b59efe58140a525dad9c5b07659f028b3a2f,77
2,TW_201708B.1,c8c08855e7e0a30b0f386584907995809e864e74,139
5,TR_201709B.1,84e847607bddcd78eb28d1640ed5495211b43449,108
2,PO_201708B.3,f9e66dbafce2aeb72fd925065eb059a01a1f3a5b,48
2,SA_201707C.3,99b2d4047cd213d6a1a5e254c569ab3f2b13d453,2
1,PO_201703B.3,cbfc5a373ffba1442245708d2904af20c6c637e9,109
6,FH_201707B.1,23778bfaf3de79f96389160208c3dd206fcdc5fd,72
5,TR_201709A.2,18033474663d0df5f7b76baca72e860ecf761bc8,13
1,LL_201703A.3,36c818db4090915c631f7ead3de271544a995e70,64
7,PO_201801C.2,34f988857cf5cb7e15a946ca799fffd9c0d42b23,59
5,LL_201709A.3,9402a7067c5f07e093e31adf849318245f495bb9,195
4,CP_201709A.1,1a1d1e503120ede23f49eacbf32d32515987557f,6
5,FH_201706A.3,5b754a9a4a152593695711f631261098d9a2a7c2,28
8,FH_201807C.1,64b81e9dec0da4bc1f584824bad979734f5782b6,21
3,TR_201706A.1,baa7674925960be46ac2381a8d9d02cf788a1f0e,3742
5,PO_201709A.3,b3b7552ad4cb087f2533f45f05c840503002203e,762
3,PO_201705A.1,535804118121022a9c47217bc8afbb9e18ec3bfe,6
1,LL_201703F.3,ad4dfaacc17a5aa11bdae849ad57595ef9877f44,389
3,PO_201706C.3,11a112ced1c85e620f6d97d82281a1bb58614e67,566
1,LL_201703B.1,e294b257e9eaf219586d0deec990b0d66720bb9b,1050
2,TR_201708C.2,24355cec8ea527e7ec988d2e95ce8aed33c3d1d7,11
5,LK_201707A.1,82c4fe5c1676c7998690b4e749e15d9b89b4dbd7,25
2,SA_201708A.3,f23be846aeee3362958ef102d0c0705fc2c284e5,18
4,CP_201710C.3,ecbcc3bd709776326a720729ad74c020c160aa3a,94
8,FH_201801B.1,b893e167ac963c12afffe38f6e05d06218eb07bf,18
3,LL_201706B.2,0792a5deca31e70e00cd827f2ef6f99e05a8643e,6
2,TR_201708C.1,3d1145ee1cd9deecea59a0bb48df511999e1eb98,35
3,TW_201706A.1,6c0dfd5fef1802eec24515ca9d3229233eadb545,53
7,TW_201805A.2,419209a452efd760d76f086a1ee44fa3cff784d0,100
3,PO_201706C.3,682f91d9a735416ae4c048d3321d210adf363d65,31
8,FH_201807A.2,ce7a39cabc8fa6136cfc5af5c815fc5293218520,44
6,LL_201709C.2,1ab4270ca049b0a8af3f8ff5f8f69459737637ef,112
6,PO_201711C.2,16ce66aee20aa6ef7da942626c554ca1c8e1a977,90
3,TR_201705A.3,9267cb20da24a8a4387fe5158a3d87fd30692359,62
8,CP_201803A.1,00616a421c92928530cd4f6653722e00616d21e7,94
2,PO_201707A.1,b3b7552ad4cb087f2533f45f05c840503002203e,4815
1,LL_201703F.1,383071c983420e47209b84134427d3a6a85cff6d,39
3,LL_201706A.3,a870e4da6ea55d4ba351d99e9363fe6c3e8b8e23,31
4,LK_201710B.2,23778bfaf3de79f96389160208c3dd206fcdc5fd,69
1,PO_201703F.3,8b2bbda6b6caf99f1a8207f9e235892d85bc10cc,525
4,FH_201709C.3,a57611a881a183b4fcc4fec132e1a555ba0b8880,16
6,LK_201707C.1,e7769dfb8bd7e6a33efba4eab912b4b57bdfb03f,200
7,LL_201805A.2,daa158283c6c5c823e22e21feba9d288b4cda5e5,58
2,TW_201708A.2,896788d4d04a0683e6d4e391b7b6d1a197770373,36
2,TW_201708C.2,868e3c024b916d8b2a8def2ee4193a938a0642ff,14
6,FH_201708A.2,469ac7d739481c0e291820ed3c24a864db0a2a0f,25
8,CP_201801C.1,b70d573788bac5c497e7da782393931e1f14e4f9,4
6,SA_201711C.3,dc4b8f2ec5e8982d1de4df7f6b77b5c65b328e36,147
4,FH_201710C.3,5ae1341da7ed3b29f88201563c85b12b0112a65a,2153
2,PO_201707A.1,dcf613c822a06f08ba8587c1683b16bee05cc402,257
5,LL_201711B.1,2b2c6a288666caa10df6d2746325d7a4b0ad5cd3,18
3,TR_201705A.2,9f598a03b2a053bec2439f54ebc2f516f0a97608,116
5,LK_201708A.1,f3fb324ba164090dce64f3b41403df9c8bad1be4,135
2,SA_201707A.3,693c7c003d077246984ab4d68bc72f7ed1e27168,8
8,CP_201807B.1,8c6dead2ea1dde084f587437e437b505d89dc8f4,4
7,PO_201803B.1,271c27eb8b7328854b8e5a61d88401cefe032a82,95
4,LK_201709C.3,c111b0a3587c381f203dd78db10110e1ad8cc2d6,55
7,TR_201807B.2,0049e31d1f1a7dff27221956e97de26867d2b934,15
6,TW_201709A.2,c0a32de038546d39af548f3f6304849d2eef0b74,45
5,PO_201711B.1,1f83d4a912b2ce2449fdc1a0b326143aff32ad10,48
3,LL_201706B.1,242ee3ee2fa4a9beb0ffd8bd978d555f212b3e36,71
5,SA_201703B.1,5ae1341da7ed3b29f88201563c85b12b0112a65a,49
8,LK_201807C.2,598d4a0addeac0b613beb5d096e4580eab6843d6,12
4,CP_201710A.3,fe811f29ee8a6665c760ab0d98f557832770dfdd,75
7,LL_201803C.2,7bb9a2005c9cb37888b0847a0e9636e34c1de988,1547
2,PO_201708A.1,bccac54ad7babc9191848eab06023ee35501cc72,4078
6,SA_201711C.2,d70f7dbd55afb1d68044e80f2142440d9779e66c,239
4,CP_201710C.2,598d4a0addeac0b613beb5d096e4580eab6843d6,43
1,LL_201703D.1,31973166459e240fc4763b6724e6c06b73487666,87
2,PO_201708C.1,3fffa7f992b4ee08ff0a6064f032691fbdc6dfd3,7
7,SA_201803A.3,3563ffcffc55df6429626f2ccde3198509c2bf1f,198
4,CP_201711B.2,a31d4e16bf8a39f654272a1186dba2dda26ab921,11
5,FH_201708C.2,d9480688cc9dd1ccd5b4bdc4a154fcf465f15b42,38
7,PO_201805B.3,248f83207137950324efa63cfa3f4ec93cbdf537,102
5,TW_201711B.1,43cdd9bcff01e80713af243417de400f0b175a07,329
2,TR_201708C.3,552b4d07a053c301ddb6f96e216ba9dce76470c5,14
5,PO_201711A.2,e0d452c45dbe363cc8664c0d797072eb3969feb3,31
4,FH_201709B.3,3f007703a93914cb5b5e0171f9c17ce5b30b401a,7360
7,LL_201803A.2,b9e82298bdb5889cf6a09180286d947d8f73f522,2370
8,LK_201807A.1,87d36b743aa038ef851a63d5a6c337fadcdc8b8f,698
4,LK_201711C.3,b3b7552ad4cb087f2533f45f05c840503002203e,38
2,PO_201707A.3,504ef1728c4da7cc655f6303fc9634b61f28f8f3,74
2,SA_201707B.2,0049e31d1f1a7dff27221956e97de26867d2b934,78
4,LK_201709B.3,e6928c0768a540d0682fa85d5ea4cc8bb3f30fe0,8
6,CP_201708C.1,7aac7e0c9ed379585a661a15a8e0653a6a118af1,18
4,LK_201709A.1,9c38cf57434c6790d94ce2e6587c1b4e3805fc15,82
5,TW_201709B.2,5e32e4cddfd0f7999aade04f5563f5405242d02b,115
5,PO_201711C.1,b1a34b52e9dbe50cc0e7728a1c7595dcf1351f25,21
7,TW_201803C.1,223a220178734017a25d5932cf30f478aae29b05,33
5,LL_201711B.1,bef560163d5011a4a79ba8974aef03b5af44b9be,12
3,PO_201705A.1,4827ca24e375499744ac94d20287130d55a80aac,4
4,FH_201709B.2,11a112ced1c85e620f6d97d82281a1bb58614e67,9869
6,LK_201706A.2,65e0da08dc77e6cd7144bf999910a59c4f3d78b6,15
8,LK_201807C.3,9fd4a5caebceb2deefb34ccb6f39edb41bc1253c,41
3,LL_201706C.3,113f020772fc8096edf034254a31d6d3354e8193,13
7,SA_201805C.1,26b58a6d6272851b508d2c8bd942e3cb09dba84a,145
2,TW_201708B.1,12202c9758684040930e2cc76b44f120a7080099,7
4,LK_201710C.1,944bb8892985c3b0bab1ad78c99d9342fd72a825,4
3,TW_201706A.1,cc31829956f99898e6346ea28c395954ce5c56a9,29
3,PO_201705C.1,bb288e150baa215f3fbd4e545e744acd469051d0,32
4,CP_201710C.3,179ce671ea3ef78931776bc68ca1ae15cba6c563,4
7,PO_201801A.2,59e09f7bdaeed423d2fb3c5b4b76621180f6d13a,60
3,LL_201705C.1,b264612d43af5a13d95043e41b1ea19da2844fb9,2108
3,SA_201706A.3,dda4e0acd56f974953ab5749b0c5f7f83c48bed1,25
3,LL_201705A.1,b225bfcea8b5202dd0df2f78d413de25b8be5d77,4
7,SA_201801C.1,3cc9f319d518ef7fff0648d1eea86d64003f7830,86
8,FH_201805C.3,46fc3ce998c083eb5d4e5c1178ea0d437db59cca,27
7,PO_201807A.1,1326bea1c17575d3dbf72558aadf843b7fdabf6e,2
6,FH_201708B.1,0049e31d1f1a7dff27221956e97de26867d2b934,47
3,PO_201706C.2,223a220178734017a25d5932cf30f478aae29b05,5
5,CP_201706B.2,2f5723a58d69dbcde6737abcbcb6e2a3d0455382,10
7,PO_201803C.1,2181778941918192f3757252608988995e43daae,188
4,LK_201710A.2,3ce2c50b73f45134a47b2ada58f3641e2c0762f4,14
7,PO_201807B.1,d06f81e05b88fd63874b1f8b7ffc6a9d9858f250,6
4,FH_201709B.1,62c8c2cd6fb10ed10d887c13b23d42be002bc4ff,9
6,SA_201711A.2,a1fbc2578cf8b5b24f5ceb31e22a9f9fb2130488,4
2,TW_201707A.1,a31d4e16bf8a39f654272a1186dba2dda26ab921,41
2,PO_201707A.2,6f6200e6c68660f86a55fda250db8cae6b63666c,9
5,LL_201709C.1,facd9e9c4151937d9db0b24e23bf9ba05d40faaf,4
2,PO_201708C.3,90ce073871b381e7647321b5e1f8cf94a51323a6,156
6,LK_201706B.2,a2121b00964b37e5f6449daecf45e6e3d3b96a35,977
6,LK_201707A.3,697fbe5e6d2f6b4cf245da433e53d868cd1acfbc,7
2,TR_201707C.2,02bd2cfe30c4ae7e3f68bee1852d0595d3105823,32
6,FH_201708A.3,ecd0c104bc20e5156f37544beeb7afebb92d5c45,3
6,FH_201707B.2,67b2f44d90d95348a5dac8d855192046ace7bd0e,98
4,LK_201710A.3,5e1bcd3355a6d685747bc4b3c08e031b4bc1becc,77
5,FH_201707A.3,1dd0877fe62a2372afb11c17e5ab2f19da812782,10
6,PO_201711C.2,b8748f1c0f496c73ca809f8f309548e62bc89e6b,128
4,LK_201709A.1,c770016f14d297194d21859a099a36519b97635a,310
3,PO_201706C.3,b8fa6b69798c0a1b93eefe0efd297cca3a7ece98,23
7,LL_201710B.2,41baff9fa9b5010c0131cdc95bc104c0f719129e,682
7,TR_201801C.3,b225bfcea8b5202dd0df2f78d413de25b8be5d77,4
6,FH_201708B.3,104da1e4f51329558356d4342ff547dd859b589e,64
3,PO_201705A.1,682f91d9a735416ae4c048d3321d210adf363d65,35
8,LK_201807B.3,e294b257e9eaf219586d0deec990b0d66720bb9b,274
5,LK_201708C.3,56a7e3ca04245b2dbd25ae606af2aa452064362d,8
7,TW_201803A.1,cbc84fc9cafee62700315e8cb2dd27fbde6be74d,13
6,TW_201711A.2,ce7a39cabc8fa6136cfc5af5c815fc5293218520,64
7,SA_201801C.1,4c64f424651b2eee401dacaf86e5696f1dd0c719,16
8,FH_201801C.3,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,75
7,LL_201805C.3,fa77b3f727c4b2db407a91a43add98776f5eb394,34
2,TW_201708A.2,16bc4fe76f238a3a05a2d95b7c918597d6657d83,47
7,PO_201801A.3,c97e203113b40b77e44612c1d6e835474a9ddfac,80
2,LL_201708C.1,77fea7b48a085d44747cb53437a8fbcdca515186,40
7,PO_201805A.2,327be95fbc943581a8353cd6a806923a5f28e63d,35
8,FH_201803A.2,d13c23a0ea32fc57891f85c61e71e1cea6585af9,55
4,CP_201710B.1,60b75e5357c65a3ee9e9f91593d1ac6dee39b1d4,8
8,FH_201803A.1,d780125a74a2dff77d702279c705d3515c54dd4f,11
7,PO_201803C.1,3ce2c50b73f45134a47b2ada58f3641e2c0762f4,3
8,CP_201803C.2,78b4ca890c25094121d36ac7b791ef8ce0430906,6
6,FH_201708B.1,d525996b1ef1fc40898a04f7e01fa150185967e8,115
1,PO_201703F.1,fff5930c8210b4ccbcff0c08c775eaa50179fcf1,113
6,FH_201708A.3,2f84add91ebf755c7df2d227ba1d13769c0d05f9,74
5,LK_201707C.3,4b878acce00f9a3d5cdc1f3344ec325a7dd28784,24
8,CP_201807A.3,8aef8b0f8469e878e034ce2b9e32e27c9d97774e,450
3,LL_201705A.2,d525996b1ef1fc40898a04f7e01fa150185967e8,282
4,CP_201711B.3,5ae1341da7ed3b29f88201563c85b12b0112a65a,298
3,LL_201705A.1,ef954fe0bc25eb52641ee98856a615bd4ee34f29,10
6,PO_201711B.3,3bb400bc34d082e04e0672be0ad6a30a723f27f1,176
3,LL_201706A.1,b31432b7d63b5fa12be7ee7e555f9bb2e79b0d58,29
1,PO_201703E.2,ad6dfc837550b177d564bf00ed25d8f0b9f77ea8,21
8,CP_201807A.3,ecbcc3bd709776326a720729ad74c020c160aa3a,57
3,TR_201705A.2,7a449b2e9fa6a617b2d0467b004ffd5ea7591e0d,10
3,LL_201705C.1,3c786b707f858b7c235576784fe1199e5630ab6f,126
4,LK_201710A.3,359568b8ef629974ac2d78ff4734e4517d9dba00,5
6,LK_201707C.2,eb6c4d7cd6d2d898379411f3b2a55e6e809357e8,470
8,LK_201805B.2,91f053feb8783da981f31d8213f2fe14f92b02fb,322
5,LL_201709A.3,e294b257e9eaf219586d0deec990b0d66720bb9b,190
7,TW_201805C.1,a2572d73481da651b72c6f29e5d487811c5f68e3,37
6,SA_201711A.3,e220cb93d232a90910fbfbb7115df14c8a8107fd,47
6,CP_201706C.2,c38d5b7ae10dc20395146aae21693d3a543edca0,1741
2,TR_201708A.1,fa253a9f213468ec1bfd21dfdc8b5a760a09c526,61
8,CP_201807B.3,c8b11f6f6ea91f5e8d6982c7e6ecddb643d93f2f,1640
3,SA_201705A.2,10d104a255851888626f9885b0f9599429e5145e,5
4,CP_201711C.2,ba90cc88bc8270ee02b97b84ca4c5ea8e6cb6530,10
5,TR_201711C.2,0280ed84ede4655a19514e2550a1f6f3460a886c,1110
8,FH_201807A.2,5ae1341da7ed3b29f88201563c85b12b0112a65a,684
6,FH_201708C.3,8cdc86e1938f88ff8379a39f9da5e8a403259c2f,48
4,FH_201711B.2,2d532a421852a0377dbc758ad6085672635fbccf,7
3,SA_201705B.1,7d156783b039d1c902aa65dc63c9ecebb09382c6,3
2,PO_201707C.2,fd17ccb712a659c765c162fe071700b0bab52d92,123
2,TW_201708C.1,605adabd0e3ab806c3f02eb261142e9cca50a3c6,3013
8,CP_201807A.3,70e24320d41fbcf7da684cebc8bdf7eb8caf0335,13
7,SA_201807C.3,ff5a51ef5ee096f56a24fa7d9800ef2994661b67,2943
4,LK_201710B.3,3a229bd591b0a7bc835d16cc28f1a6fb787e07f7,5
6,PO_201711A.1,6d63c9ed1940f0b14e328753c73d19be49dbc07a,30
7,TW_201803C.2,281b98dd9065f6b9b9fd05ebaaa586606f80b3a8,9
7,PO_201807B.1,573a36e431f3f412d0ed0b9e93f76a1a97d9bc7e,4
2,TR_201708C.1,cb5c2f493a5274a86437dc8e36dceb87031636c8,10
6,FH_201707B.1,40aaf66335bed8305505f09ea3eeb19291556c22,19
6,LK_201708B.1,0ec9aa525aa6d222a5478be1baa44cb48e89dac9,8
8,FH_201805A.2,761319ff3e1c140ceaa88a00d92a816f9b36c051,137
3,PO_201706C.2,6474ed1062289f03ff72689cd9f413d29d776465,5
5,TR_201709A.2,724461d0657a34105ea0e035f91ec3281a6592b2,92
1,LL_201703B.1,f1e30f6bee6f562594421f929f343cb2dacd2dee,71
4,LK_201711B.1,4c02203af04ee9d4076f4529bbd45cd9e2bab0ce,576
2,LL_201707A.2,f1e30f6bee6f562594421f929f343cb2dacd2dee,195
7,SA_201801C.1,c770016f14d297194d21859a099a36519b97635a,461
2,TW_201707A.3,0049e31d1f1a7dff27221956e97de26867d2b934,43
7,TW_201807B.2,bef1df6f8e6fc9b31d743a74514a751267aaa0d9,8
3,TW_201706A.2,7fcae94711ce0905b3953c407293f25203dcbf8d,150
4,CP_201711B.2,58acce8ecd5b71d5a9af5a20e6ff6987d355e040,38
7,TW_201807A.1,1d9744ee25e96f62ed2c63069e99949ba646741f,14
7,SA_201805B.1,6b3e71ad53ca07645be174445bccd9f009d6a509,84
7,PO_201801A.2,7237bd9dda56dafaf30572f138dae69d125c24c6,375
5,TR_201703A.3,668e4edf4c678afcc18df83affe8e86c3a8ba547,1856
5,CP_201707B.3,04daae6aa6d49035d987605bdbf51576784e7d1c,257
5,TR_201711C.2,64ea39f82f15850a00dcfe5064857ee9926c970d,97
2,PO_201708C.3,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,25289
7,TW_201807B.1,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,9
6,LK_201706C.1,f16afbeb46ce166047d27eb84415c99c67eaa404,4
6,FH_201706C.2,4db7fc5cafa31f3cd393e04977faead7e2eec40e,14
3,TR_201706C.3,3f2ea49e1a28fe02369468d559c2e7e726048b96,56
3,TR_201705C.3,873908e952c383394940460d81669338ffe9c36b,49
6,TR_201711A.1,e96125ea487e149f357271b600c5445fee0d9593,23
7,PO_201801A.3,f05bcb07f2cf2c613f18f64707059037dbf9cc33,12
7,LL_201801A.2,5cc177770b8a0d07bf6a3603c78c99812ab120bf,67
5,SA_201711A.1,0092f101a5c9bf67c1f9efef6682591d5a5b894e,17
8,FH_201801C.3,e6d54b5769c871de0324a5036c61f08f6ec4ae54,1024
6,PO_201709C.2,6f5e84ae1a3fb384a30e35ac80269ef1cdabbdb9,9
7,TR_201805A.3,48b345dbad575ca43b286f87fc25b9cc88b1c431,314
7,SA_201805C.1,47a9984325c8e1309f0eb561cac8f571fb5f9982,4
3,LL_201706B.2,3bd102092cf271a7c30088a5026020b63286429c,45
2,SA_201708A.2,68df9429cde7f934e640055cf1917c794d57c786,194
4,LK_201710A.2,34cdf55b1b94725a122f2926508a29ed60aea543,31
3,SA_201706B.3,87d36b743aa038ef851a63d5a6c337fadcdc8b8f,8
3,TW_201705A.1,1e1df5e5777613003cb6684e1673a32d4242f8c7,8
8,FH_201803B.1,a68ca700b401e06e23bdde27d4756019a1e3a0eb,149
4,CP_201710C.3,f44943706beb965933e322529f39a2d1c08bd620,5
7,SA_201803B.3,3fd049c4804277f57d91b0ef81892870641248ce,3
6,PO_201709C.2,6404f3fa9d01405dad113b2d23029c9c90bbc531,52
3,TR_201706A.3,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,156
2,LL_201708C.1,6f98e637735b187cd156c79b8f022a0bc63d5fc5,4
6,CP_201707A.3,aad705ac1d0686b7374f1c4723ac5f4b04a2b67e,33
6,FH_201708C.3,4e55e1efe07d165cfb901a27209c3ff25ffc95ee,47
1,PO_201703A.2,eb3d04dad53ed7faa7a928f0c151d64f6fdf1ddd,4
2,PO_201708C.1,9ebd0bcbae3f4ee1f10ba13d858e85af17744e67,9
2,SA_201708C.1,3cbdfd4e9d755e6b7858ff9cad0c43057a4890cd,28
8,LK_201803B.2,36c818db4090915c631f7ead3de271544a995e70,10734
2,TR_201708B.3,ee8e68641ac8ab35b03b53f4e2e094931d309cbf,1517
7,SA_201801C.1,13cbe11bde4357132d1e01358c86a224ac7b1e84,19
3,SA_201705C.2,4b9195c37c8ce1627b68ef62f0d94d13a337f8f8,13
3,SA_201705C.1,2261c40d76f2ec79b0f673db5e0414a6c3caef33,7
6,LK_201707C.1,320e29e5f394255d7ad3aa5bfc69a88210c008b1,4
6,FH_201706B.1,a08461e3c636c8a6c80564fa785e36938ce0d37b,10
6,CP_201706B.1,8341e85f1187cf0475754a6e075b0bb851cac7d2,4
7,LL_201805A.2,9c232dddc3bd3fba6ff80b788e0a8e485d284802,8
4,LK_201709B.2,8ea053f5aab152903bd5ebc4a75618d66fa7a175,6
6,LK_201706B.3,40c40f927f45c57f06f65c2c4fee5c616397a5d3,85
5,FH_201708B.2,e76c4d005a5220e71b2798ac024032cd984d4af0,2
8,LK_201803C.2,5555cf10dcbbce3b9937d218d1cb14f9eb7a89f2,23
7,TR_201807B.1,3d1145ee1cd9deecea59a0bb48df511999e1eb98,22
5,TR_201703A.2,3fbc8047875aee347a93c498f8799ce6d47914e3,56
4,FH_201709A.1,65be932ba79946306a24076cf0e15d584f443e15,95
4,FH_201709A.3,42bb447809611e17c60a33972d92a80fdee13bb0,5
8,CP_201801B.2,f5d2a5e8386d92a74bef50caa7d12d6642bd3c35,96
3,LL_201706A.3,d8ed22edb9b4c9c2eccdde41cecb635458209e93,1214
3,SA_201705C.3,eb66fbd5c2043f04ec49ef7eae67dea713e4413b,63
6,CP_201706B.1,8aef8b0f8469e878e034ce2b9e32e27c9d97774e,126
5,PO_201709A.3,48b345dbad575ca43b286f87fc25b9cc88b1c431,1868
2,SA_201708C.2,681db8fc0e0e02a2c767b281db0cdf03d451dec6,26
4,LK_201709A.3,23fafb0c9978a936545740ee5db1ba4fabc142f6,21
4,CP_201710C.2,5849e601a7132ed5458d0f1a7ed94b5c83c71b74,22
6,TR_201703A.1,d21137b6a1acb9f0513ec20b4fb777f3188c446c,8
2,LL_201708A.1,b985bd256d8d431d64480963abbd05efc83a1ded,60
3,TW_201706C.2,77105dee40f922e485815bb67f627ec226bae7df,33
4,FH_201711A.3,8331bcd5a0d9454b24617694f339b2d35f6137c6,102
2,TR_201708B.1,329090d077f862ed845b9dd5a7de2905464cd903,806
3,PO_201705C.1,9452262299fa9885cc97e1e49acc44c898703920,13
3,LL_201706B.2,24eb69b4d3a5866cca8ca108bbb48a94882dcd63,795
4,LK_201709C.1,6404434cd8aa0b4f6351b547773cbdffa7fce5f4,245
5,LK_201706C.2,40925b37d136692156e43c69fc75a169a2fa0fb0,3
7,TW_201807A.3,b3b7552ad4cb087f2533f45f05c840503002203e,87
2,PO_201707B.3,504ef1728c4da7cc655f6303fc9634b61f28f8f3,133
6,TR_201703C.1,ae3eb63414d8c1bb606efb9cb03881f29fd8027b,11
8,CP_201801C.1,c098ad5ce38196fc2bb4a901b8f826e05a4f7283,12
1,PO_201703B.2,b14e192ef4db4138ef5da5fa073aee9196146841,373
1,PO_201703B.3,1be582f4864bb68faa5cc5f7218171f26c3076b0,62
6,LK_201708B.1,0049e31d1f1a7dff27221956e97de26867d2b934,4
8,CP_201805B.2,e76c4d005a5220e71b2798ac024032cd984d4af0,302
6,PO_201709B.3,fff5930c8210b4ccbcff0c08c775eaa50179fcf1,596
3,LL_201705C.2,d3f645d099a7147be9e4f8269b25b28c5f45a2f9,29
3,LL_201705A.3,977119681e392155e4806b9857372c1920d6f7c3,183
2,PO_201708B.3,3165737a53e1ca16d98fc29f94e4c8a2f5f5618d,101
5,LL_201711C.1,9c0d91126a833c0bfd313faccfd605de4e417b7a,123
2,LL_201707A.2,38d0f1328dee5d1023af7d9e8f157ef74639abdb,3
6,PO_201709B.3,0ff1013d0ca03999f794cabf4e8fbb721e8077e2,4
5,TR_201703A.3,913bd86c3638ee2b616020e99a80420b229b822a,247
3,SA_201705C.2,2a1da268b287232ce4fde877ba12e1b86ddcf4f0,21
8,CP_201807C.1,af1d96af006539140b920dccd2884d04b4eb83c4,9
6,CP_201706C.1,47c7ddbe04be4633c912c4f90d3c34136e0bb992,7
7,LL_201803B.1,feffb537c8fc899085fb1035644eac4e02806a77,86
6,TW_201711A.2,0a2f3681f5d706027b77f239bb43e71db9b9facb,42
4,FH_201709C.1,86117f75aff17d623b9b3c96f8c24cfa0a2c2457,10
5,TR_201709B.1,a64ab751b69ad1c2dc45814951dd0b3fce5c88aa,2558
2,PO_201708B.3,0ce74050b15681edee10bddb3025bd8cb6702457,4
2,SA_201707C.1,6f98e637735b187cd156c79b8f022a0bc63d5fc5,17
7,TR_201803A.2,1512fb986e928b71536f7dadab1590b7323f5443,94
7,PO_201803C.1,20801ffffee930e1a20165ddd8f5a1797de24c3a,6
3,PO_201705A.2,3e967b2cb1139cdab2f062fe0005898007a2d247,64
7,TR_201805B.1,a31d4e16bf8a39f654272a1186dba2dda26ab921,862
3,PO_201706C.3,3f99851e584baf771d6ac51de0bb08366d1c38de,4
7,TW_201805B.1,b8f4c7ca84715db8927c1fa502603a55d471c55c,177
4,FH_201709C.2,addd510d21a0e0ab961149983a2048af43a0483d,4
4,FH_201711A.2,29cadd0510cb5b8e7e3c01ecef911fdcc07a9730,2
5,PO_201709C.1,78c13365e61ef4d1a875bda1d6ee63a9788ac2a8,123
4,CP_201710A.1,d8ed22edb9b4c9c2eccdde41cecb635458209e93,95
2,TW_201708B.3,b57949f2759ef72fe986ab28e641f624ddef6661,32
3,LL_201706A.1,6f98e637735b187cd156c79b8f022a0bc63d5fc5,31
7,TR_201805B.1,02b1a41e5ba6425ceac596e30602d2c98bb4577d,7
3,TR_201706B.3,febc4d50fdd778e0578ce943797aa5c82a2eca30,134
7,LL_201805C.2,b9ed63dd8aa728858a09aeb0f79c68dd819b7c7e,39
7,SA_201801B.1,2e3cf2d001dda06a12af2f0be4cb085a2a1f1719,296
7,TR_201805C.2,d8ed22edb9b4c9c2eccdde41cecb635458209e93,117
5,LK_201707A.2,2dae6ab5a6de209ec9c4e1df26720bae18583eae,12
1,TW_201703A.1,5bdcdebc48a8cac1c5f5ef5be7b5b0db9fbfc269,11
